row_id,Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Temp. (K),Excitation source (nm),Emission max. (nm),Formula,Host,Reference,Eu valence
1483,45.6,28.0,0.1,27.9,136,63,8,55,310.861762,151.964,15.999,135.965,695,200,60,140,7.89,3.44,0,3.44,17,6,2,4,43.1162272,13.618054,5.670385,7.947669,695.3,342.0,6.3,335.7,1505.022234,788.58,15.1964,773.3836,4423.5,1800.0,18.5,1781.5,122.165,96.32,0,96.32,224.2,168.0,0.2,167.8,518.0025098,381.305512,0.5670385,380.7384735,298,460.0,620.0,Sr9Mg1.5P7O28Eu0.1,Sr9Mg1.5P7O28,https://doi.org/10.1021/acsami.5b06961,2
1484,45.62,28.0,0.12,27.88,136,63,8,55,310.861762,151.964,15.999,135.965,695,200,60,140,7.89,3.44,0,3.44,17,6,2,4,43.1162272,13.618054,5.670385,7.947669,696.56,342.0,7.56,334.44,1508.061514,788.58,18.23568,770.34432,4427.2,1800.0,22.2,1777.8,122.165,96.32,0,96.32,224.24,168.0,0.24,167.76,518.1159175,381.305512,0.6804462,380.6250658,298,460.0,620.0,Sr9Mg1.5P7O28Eu0.12,Sr9Mg1.5P7O28,https://doi.org/10.1021/acsami.5b06961,2
1485,45.64,28.0,0.14,27.86,136,63,8,55,310.861762,151.964,15.999,135.965,695,200,60,140,7.89,3.44,0,3.44,17,6,2,4,43.1162272,13.618054,5.670385,7.947669,697.82,342.0,8.82,333.18,1511.100794,788.58,21.27496,767.30504,4430.9,1800.0,25.9,1774.1,122.165,96.32,0,96.32,224.28,168.0,0.28,167.72,518.2293252,381.305512,0.7938539,380.5116581,298,460.0,620.0,Sr9Mg1.5P7O28Eu0.14,Sr9Mg1.5P7O28,https://doi.org/10.1021/acsami.5b06961,2
1486,14.0,8.0,0.03,7.97,245,83,8,75,589.8322813,208.9804,15.999,192.9814,860,185,60,125,8.46,3.44,0,3.44,21,6,1,5,48.0635177,13.618054,5.1390767,8.4789773,207.46,72.21,1.95,70.26,460.6859403,181.812948,4.7677605,177.0451875,1382.95,540.0,5.25,534.75,36.343,27.52,0,27.52,65.61,48.0,0.06,47.94,152.4163855,108.944432,0.175914,108.768518,298,379.0,621.0,Na3Bi0.87P2O8Eu0.1Tb0.03,Na3Bi0.87P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,2
1487,14.0,8.0,0.05,7.95,245,83,8,75,589.8322813,208.9804,15.999,192.9814,860,185,60,125,8.46,3.44,0,3.44,21,6,1,5,48.0635177,13.618054,5.1390767,8.4789773,207.1,70.55,3.25,67.3,459.6848393,177.63334,7.9462675,169.6870725,1383.25,540.0,8.75,531.25,36.305,27.52,0,27.52,65.55,48.0,0.1,47.9,152.3879512,108.944432,0.29319,108.651242,298,379.0,621.0,Na3Bi0.85P2O8Eu0.1Tb0.05,Na3Bi0.85P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,2
1488,14.0,8.0,0.1,7.9,245,83,8,75,589.8322813,208.9804,15.999,192.9814,860,185,60,125,8.46,3.44,0,3.44,21,6,1,5,48.0635177,13.618054,5.1390767,8.4789773,206.2,66.4,6.3,60.1,457.1820868,167.18432,15.1964,151.98792,1384.0,540.0,17.5,522.5,36.21,27.52,0,27.52,65.4,48.0,0.2,47.8,152.3168654,108.944432,0.5670385,108.3773935,298,379.0,621.0,Na3Bi0.8P2O8Eu0.1Tb0.1,Na3Bi0.8P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,2
1489,14.0,8.0,0.1,7.9,245,83,8,75,589.8322813,208.9804,15.999,192.9814,860,185,60,125,8.46,3.44,0,3.44,21,6,1,5,48.0635177,13.618054,5.1390767,8.4789773,205.3,64.0,6.3,57.7,454.6793343,156.7353,15.1964,141.5389,1384.75,540.0,18.5,521.5,36.115,27.52,0,27.52,65.25,48.0,0.2,47.8,152.2457796,108.944432,0.5670385,108.3773935,298,379.0,621.0,Na3Bi0.75P2O8Eu0.1Tb0.15,Na3Bi0.75P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,2
1490,14.0,8.0,0.02,7.98,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,207.66,73.04,1.32,71.72,461.2579838,183.902752,3.25,180.652752,1382.8,540.0,3.5,536.5,36.3864,27.52,0,27.52,65.64,48.0,0.04,47.96,152.4321077,108.944432,0.118781,108.825651,298,392.0,621.0,Na3Bi0.88P2O8Eu0.1Dy0.02,Na3Bi0.88P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3
1491,14.0,8.0,0.04,7.96,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,207.32,71.38,2.64,68.74,460.3283758,179.723144,6.5,173.223144,1383.1,540.0,7.0,533.0,36.3728,27.52,0,27.52,65.58,48.0,0.08,47.92,152.4051784,108.944432,0.237562,108.70687,298,392.0,621.0,Na3Bi0.86P2O8Eu0.1Dy0.04,Na3Bi0.86P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3
1492,14.0,8.0,0.06,7.94,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,206.98,69.72,3.96,65.76,459.3987678,175.543536,9.75,165.793536,1383.4,540.0,10.5,529.5,36.3592,27.52,0,27.52,65.52,48.0,0.12,47.88,152.378249,108.944432,0.356343,108.588089,298,392.0,621.0,Na3Bi0.84P2O8Eu0.1Dy0.06,Na3Bi0.84P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3
1493,14.0,8.0,0.08,7.92,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,206.64,68.06,5.28,62.78,458.4691598,171.363928,13.0,158.363928,1383.7,540.0,14.0,526.0,36.3456,27.52,0,27.52,65.46,48.0,0.16,47.84,152.3513197,108.944432,0.475124,108.469308,298,392.0,621.0,Na3Bi0.82P2O8Eu0.1Dy0.08,Na3Bi0.82P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3
1494,14.0,8.0,0.1,7.9,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,206.3,66.4,6.3,60.1,457.5395518,167.18432,15.1964,151.98792,1384.0,540.0,17.5,522.5,36.332,27.52,0,27.52,65.4,48.0,0.2,47.8,152.3243904,108.944432,0.5670385,108.3773935,298,392.0,621.0,Na3Bi0.8P2O8Eu0.1Dy0.1,Na3Bi0.8P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3
1495,14.0,8.0,0.1,7.9,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,205.96,64.74,6.3,58.44,456.6099438,163.004712,15.1964,147.808312,1384.3,540.0,18.5,521.5,36.3184,27.52,0,27.52,65.34,48.0,0.2,47.8,152.2974611,108.944432,0.5670385,108.3773935,298,392.0,621.0,Na3Bi0.78P2O8Eu0.1Dy0.12,Na3Bi0.78P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3
1496,14.0,8.0,0.1,7.9,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,205.45,64.0,6.3,57.7,455.2155318,156.7353,15.1964,141.5389,1384.75,540.0,18.5,521.5,36.298,27.52,0,27.52,65.25,48.0,0.2,47.8,152.2570671,108.944432,0.5670385,108.3773935,298,392.0,621.0,Na3Bi0.75P2O8Eu0.1Dy0.15,Na3Bi0.75P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3
1497,14.0,8.0,0.1,7.9,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,204.6,64.0,6.3,57.7,452.8915118,146.28628,15.1964,131.08988,1385.5,540.0,18.5,521.5,36.264,27.52,0,27.52,65.1,48.0,0.2,47.8,152.1897438,108.944432,0.5670385,108.3773935,298,392.0,621.0,Na3Bi0.7P2O8Eu0.1Dy0.2,Na3Bi0.7P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3
1498,19.9,12.0,0.1,11.9,118,63,8,55,266.8824393,151.964,15.999,135.965,685,185,60,125,7.92,3.44,0,3.44,17,6,1,5,41.4756917,13.618054,5.1390767,8.4789773,218.1,96.0,6.3,89.7,449.9956282,191.988,15.1964,176.7916,1866.5,720.0,18.5,701.5,53.088,41.28,0,41.28,95.6,72.0,0.2,71.8,222.6716566,163.416648,0.5670385,162.8496095,298,394.0,621.0,Na3Sc1.8P3O12Eu0.1,Na3Sc1.8P3O12,https://doi.org/10.1016/j.jallcom.2017.12.316,3
1499,19.75,12.0,0.25,11.75,118,63,8,55,266.8824393,151.964,15.999,135.965,685,185,60,125,7.92,3.44,0,3.44,17,6,1,5,41.4756917,13.618054,5.1390767,8.4789773,221.25,96.0,15.75,80.25,459.3034558,191.988,37.991,153.997,1846.25,720.0,46.25,673.75,52.68,41.28,0,41.28,95.0,72.0,0.5,71.5,221.5537674,163.416648,1.41759625,161.9990518,298,394.0,621.0,Na3Sc1.5P3O12Eu0.25,Na3Sc1.5P3O12,https://doi.org/10.1016/j.jallcom.2017.12.316,3
1500,19.7,12.0,0.3,11.7,118,63,8,55,266.8824393,151.964,15.999,135.965,685,185,60,125,7.92,3.44,0,3.44,17,6,1,5,41.4756917,13.618054,5.1390767,8.4789773,222.3,96.0,18.9,77.1,462.406065,191.988,45.5892,146.3988,1839.5,720.0,55.5,664.5,52.544,41.28,0,41.28,94.8,72.0,0.6,71.4,221.1811376,163.416648,1.7011155,161.7155325,298,394.0,621.0,Na3Sc1.4P3O12Eu0.3,Na3Sc1.4P3O12,https://doi.org/10.1016/j.jallcom.2017.12.316,3
1501,19.65,12.0,0.35,11.65,118,63,8,55,266.8824393,151.964,15.999,135.965,685,185,60,125,7.92,3.44,0,3.44,17,6,1,5,41.4756917,13.618054,5.1390767,8.4789773,223.35,96.0,22.05,73.95,465.5086742,191.988,53.1874,138.8006,1832.75,720.0,64.75,655.25,52.408,41.28,0,41.28,94.6,72.0,0.7,71.3,220.8085079,163.416648,1.98463475,161.4320133,298,394.0,621.0,Na3Sc1.3P3O12Eu0.35,Na3Sc1.3P3O12,https://doi.org/10.1016/j.jallcom.2017.12.316,3
1502,19.55,12.0,0.45,11.55,118,63,8,55,266.8824393,151.964,15.999,135.965,685,185,60,125,7.92,3.44,0,3.44,17,6,1,5,41.4756917,13.618054,5.1390767,8.4789773,225.45,96.0,23.1,72.9,471.7138926,191.988,49.4514988,142.5365012,1819.25,720.0,83.25,636.75,52.136,41.28,0,41.28,94.2,72.0,0.9,71.1,220.0632484,163.416648,2.55167325,160.8649748,298,394.0,621.0,Na3Sc1.1P3O12Eu0.45,Na3Sc1.1P3O12,https://doi.org/10.1016/j.jallcom.2017.12.316,3
1503,20.1,12.0,0.1,11.9,118,63,8,55,266.8824393,151.964,15.999,135.965,685,185,60,125,7.92,3.44,0,3.44,17,6,1,5,41.4756917,13.618054,5.1390767,8.4789773,222.3,96.0,6.3,89.7,458.9868098,191.988,15.1964,176.7916,1898.5,720.0,18.5,701.5,53.36,41.28,0,41.28,96.2,72.0,0.2,71.8,223.9839546,163.416648,0.5670385,162.8496095,298,395.0,621.0,Na3Sc2P3O12Eu0.1,Na3Sc2P3O12,https://doi.org/10.1016/j.dyepig.2018.03.053,3
1504,20.0,12.0,0.05,11.95,180,83,8,75,430.9069313,208.9804,15.999,192.9814,685,185,60,125,8.46,3.44,0,3.44,19,6,1,5,42.1997177,13.618054,5.1390767,8.4789773,339.0,161.85,3.15,158.7,768.9885738,407.51178,7.5982,399.91358,1881.25,720.0,9.25,710.75,54.345,41.28,0,41.28,99.85,72.0,0.1,71.9,224.7842116,163.416648,0.28351925,163.1331288,298,396.0,621.0,Na3Bi1.95P3O12Eu0.05,Na3Bi1.95P3O12,https://doi.org/10.1016/S1002-0721(16)60106-0,3
1505,14.0,8.0,0.1,7.9,245,83,8,75,589.8322813,208.9804,15.999,192.9814,860,185,60,125,8.46,3.44,0,3.44,21,6,1,5,48.0635177,13.618054,5.1390767,8.4789773,206.2,66.4,6.3,60.1,457.1820868,167.18432,15.1964,151.98792,1384.0,540.0,17.5,522.5,36.21,27.52,0,27.52,65.4,48.0,0.2,47.8,152.3168654,108.944432,0.5670385,108.3773935,298,396.0,621.0,Na3Bi0.8P2O8Eu0.1Tb0.1,Na3Bi0.8P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,2
1506,14.0,8.0,0.1,7.9,245,83,8,75,589.8322813,208.9804,15.999,192.9814,860,185,60,125,8.46,3.44,0,3.44,21,6,1,5,48.0635177,13.618054,5.1390767,8.4789773,205.2,64.0,6.5,57.5,454.3312668,156.7353,15.892535,140.842765,1385.25,540.0,17.5,522.5,36.115,27.52,0,27.52,65.25,48.0,0.2,47.8,152.2361089,108.944432,0.58638,108.358052,298,396.0,621.0,Na3Bi0.75P2O8Eu0.15Tb0.1,Na3Bi0.75P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,2
1507,14.0,8.0,0.1,7.9,245,83,8,75,589.8322813,208.9804,15.999,192.9814,860,185,60,125,8.46,3.44,0,3.44,21,6,1,5,48.0635177,13.618054,5.1390767,8.4789773,204.2,64.0,6.5,57.5,451.4804468,146.28628,15.892535,130.393745,1386.5,540.0,17.5,522.5,36.02,27.52,0,27.52,65.1,48.0,0.2,47.8,152.1553523,108.944432,0.58638,108.358052,298,396.0,621.0,Na3Bi0.7P2O8Eu0.2Tb0.1,Na3Bi0.7P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,2
1508,14.0,8.0,0.1,7.9,245,83,8,75,589.8322813,208.9804,15.999,192.9814,860,185,60,125,8.46,3.44,0,3.44,21,6,1,5,48.0635177,13.618054,5.1390767,8.4789773,203.2,64.0,6.5,57.5,448.6296268,135.83726,15.892535,119.944725,1387.75,540.0,17.5,522.5,35.925,27.52,0,27.52,64.95,48.0,0.2,47.8,152.0745958,108.944432,0.58638,108.358052,298,396.0,621.0,Na3Bi0.65P2O8Eu0.25Tb0.1,Na3Bi0.65P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,2
1509,14.0,8.0,0.1,7.9,245,83,8,75,589.8322813,208.9804,15.999,192.9814,860,185,60,125,8.46,3.44,0,3.44,21,6,1,5,48.0635177,13.618054,5.1390767,8.4789773,202.2,64.0,6.5,57.5,445.7788068,127.992,15.892535,112.099465,1389.0,540.0,17.5,522.5,35.83,27.52,0,27.52,64.8,48.0,0.2,47.8,151.9938392,108.944432,0.58638,108.358052,298,396.0,621.0,Na3Bi0.6P2O8Eu0.3Tb0.1,Na3Bi0.6P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,2
1510,14.0,8.0,0.1,7.9,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,206.3,66.4,6.3,60.1,457.5395518,167.18432,15.1964,151.98792,1384.0,540.0,17.5,522.5,36.332,27.52,0,27.52,65.4,48.0,0.2,47.8,152.3243904,108.944432,0.5670385,108.3773935,298,396.0,621.0,Na3Bi0.8P2O8Eu0.1Dy0.1,Na3Bi0.8P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3
1511,14.0,8.0,0.1,7.9,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,205.9,64.74,6.6,58.14,456.3992238,163.004712,16.25,146.754712,1384.5,540.0,17.5,522.5,36.294,27.52,0,27.52,65.34,48.0,0.2,47.8,152.2920878,108.944432,0.593905,108.350527,298,396.0,621.0,Na3Bi0.78P2O8Eu0.12Dy0.1,Na3Bi0.78P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3
1512,14.0,8.0,0.1,7.9,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,205.3,64.0,6.6,57.4,454.6887318,156.7353,16.25,140.4853,1385.25,540.0,17.5,522.5,36.237,27.52,0,27.52,65.25,48.0,0.2,47.8,152.2436339,108.944432,0.593905,108.350527,298,396.0,621.0,Na3Bi0.75P2O8Eu0.15Dy0.1,Na3Bi0.75P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3
1513,14.0,8.0,0.1,7.9,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,204.3,64.0,6.6,57.4,451.8379118,146.28628,16.25,130.03628,1386.5,540.0,17.5,522.5,36.142,27.52,0,27.52,65.1,48.0,0.2,47.8,152.1628773,108.944432,0.593905,108.350527,298,396.0,621.0,Na3Bi0.7P2O8Eu0.2Dy0.1,Na3Bi0.7P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3
1514,14.0,8.0,0.1,7.9,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,203.3,64.0,6.6,57.4,448.9870918,135.83726,16.25,119.58726,1387.75,540.0,17.5,522.5,36.047,27.52,0,27.52,64.95,48.0,0.2,47.8,152.0821208,108.944432,0.593905,108.350527,298,396.0,621.0,Na3Bi0.65P2O8Eu0.25Dy0.1,Na3Bi0.65P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3
1515,14.0,8.0,0.1,7.9,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,202.3,64.0,6.6,57.4,446.1362718,127.992,16.25,111.742,1389.0,540.0,17.5,522.5,35.952,27.52,0,27.52,64.8,48.0,0.2,47.8,152.0013642,108.944432,0.593905,108.350527,298,396.0,621.0,Na3Bi0.6P2O8Eu0.3Dy0.1,Na3Bi0.6P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3
1516,14.0,8.0,0.1,7.9,242,83,8,75,581.2669313,208.9804,15.999,192.9814,870,185,60,125,9.63,3.44,0,3.44,21,6,1,5,47.8434277,13.618054,5.1390767,8.4789773,205.9,66.4,6.2,60.2,456.3255518,167.18432,15.036,152.14832,1385.0,540.0,18.5,521.5,36.327,27.52,0,27.52,65.4,48.0,0.2,47.8,152.2948564,108.944432,0.564371,108.380061,298,396.0,621.0,Na3Bi0.8P2O8Eu0.1Sm0.1,Na3Bi0.8P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3
1517,14.0,8.0,0.1,7.9,242,83,8,75,581.2669313,208.9804,15.999,192.9814,870,185,60,125,9.63,3.44,0,3.44,21,6,1,5,47.8434277,13.618054,5.1390767,8.4789773,205.5,64.74,6.2,58.54,455.1852238,163.004712,15.036,147.968712,1385.5,540.0,18.5,521.5,36.289,27.52,0,27.52,65.34,48.0,0.2,47.8,152.2625538,108.944432,0.564371,108.380061,298,396.0,621.0,Na3Bi0.78P2O8Eu0.12Sm0.1,Na3Bi0.78P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3
1518,14.0,8.0,0.1,7.9,242,83,8,75,581.2669313,208.9804,15.999,192.9814,870,185,60,125,9.63,3.44,0,3.44,21,6,1,5,47.8434277,13.618054,5.1390767,8.4789773,204.9,64.0,6.2,57.8,453.4747318,156.7353,15.036,141.6993,1386.25,540.0,18.5,521.5,36.232,27.52,0,27.52,65.25,48.0,0.2,47.8,152.2140999,108.944432,0.564371,108.380061,298,396.0,621.0,Na3Bi0.75P2O8Eu0.15Sm0.1,Na3Bi0.75P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3
1519,14.0,8.0,0.1,7.9,242,83,8,75,581.2669313,208.9804,15.999,192.9814,870,185,60,125,9.63,3.44,0,3.44,21,6,1,5,47.8434277,13.618054,5.1390767,8.4789773,203.9,64.0,6.2,57.8,450.6239118,146.28628,15.036,131.25028,1387.5,540.0,18.5,521.5,36.137,27.52,0,27.52,65.1,48.0,0.2,47.8,152.1333433,108.944432,0.564371,108.380061,298,396.0,621.0,Na3Bi0.7P2O8Eu0.2Sm0.1,Na3Bi0.7P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3
1520,14.0,8.0,0.1,7.9,242,83,8,75,581.2669313,208.9804,15.999,192.9814,870,185,60,125,9.63,3.44,0,3.44,21,6,1,5,47.8434277,13.618054,5.1390767,8.4789773,202.9,64.0,6.2,57.8,447.7730918,135.83726,15.036,120.80126,1388.75,540.0,18.5,521.5,36.042,27.52,0,27.52,64.95,48.0,0.2,47.8,152.0525868,108.944432,0.564371,108.380061,298,396.0,621.0,Na3Bi0.65P2O8Eu0.25Sm0.1,Na3Bi0.65P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3
1521,14.0,8.0,0.1,7.9,242,83,8,75,581.2669313,208.9804,15.999,192.9814,870,185,60,125,9.63,3.44,0,3.44,21,6,1,5,47.8434277,13.618054,5.1390767,8.4789773,201.9,64.0,6.2,57.8,444.9222718,127.992,15.036,112.956,1390.0,540.0,18.5,521.5,35.947,27.52,0,27.52,64.8,48.0,0.2,47.8,151.9718302,108.944432,0.564371,108.380061,298,396.0,621.0,Na3Bi0.6P2O8Eu0.3Sm0.1,Na3Bi0.6P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3
1522,26.0,15.0,0.4,14.6,184,63,5,58,427.47947,151.964,10.81,141.154,835,195,60,135,9.39,3.44,0,3.44,19,6,2,4,45.275815,13.618054,5.5769,8.041154,352.4,120.0,20.0,100.0,756.756882,239.985,43.24,196.745,2361.0,900.0,74.0,826.0,68.85,51.6,0,51.6,119.6,90.0,0.8,89.2,279.414551,204.27081,2.268154,202.002656,298,397.0,621.0,Ca3La0.6Ga3O15B4Eu0.4,Ca3La0.6Ga3O15B4,https://doi.org/10.1016/j.dyepig.2018.04.039,3
1523,26.0,15.0,0.5,14.5,184,63,5,58,427.47947,151.964,10.81,141.154,835,195,60,135,9.39,3.44,0,3.44,19,6,2,4,45.275815,13.618054,5.5769,8.041154,353.0,120.0,20.0,100.0,758.062735,239.985,43.24,196.745,2360.0,900.0,92.5,807.5,68.74,51.6,0,51.6,119.5,90.0,1.0,89.0,279.4238995,204.27081,2.78845,201.48236,298,397.0,621.0,Ca3La0.5Ga3O15B4Eu0.5,Ca3La0.5Ga3O15B4,https://doi.org/10.1016/j.dyepig.2018.04.039,3
1524,26.0,15.0,0.4,14.6,184,63,5,58,427.47947,151.964,10.81,141.154,835,195,60,135,9.39,3.44,0,3.44,19,6,2,4,45.275815,13.618054,5.5769,8.041154,353.6,120.0,20.0,100.0,759.368588,239.985,43.24,196.745,2359.0,900.0,78.0,822.0,68.63,51.6,0,51.6,119.4,90.0,1.2,88.8,279.433248,204.27081,2.23076,202.04005,298,397.0,621.0,Ca3La0.4Ga3O15B4Eu0.6,Ca3La0.4Ga3O15B4,https://doi.org/10.1016/j.dyepig.2018.04.039,3
1525,26.0,15.0,0.2,14.8,184,63,5,58,427.47947,151.964,10.81,141.154,835,195,60,135,9.39,3.44,0,3.44,19,6,2,4,45.275815,13.618054,5.5769,8.041154,354.8,120.0,11.4,108.6,761.980294,239.985,27.781094,212.203906,2357.0,900.0,39.0,861.0,68.41,51.6,0,51.6,119.2,90.0,0.6,89.4,279.451945,204.27081,1.11538,203.15543,298,397.0,621.0,Ca3La0.2Ga3O15B4Eu0.8,Ca3La0.2Ga3O15B4,https://doi.org/10.1016/j.dyepig.2018.04.039,3
1526,26.0,15.0,1.0,14.0,127,63,5,58,288.574,151.964,10.81,141.154,640,185,60,125,8.29,3.44,0,3.44,16,6,2,4,39.698915,13.618054,5.670385,7.947669,356.0,120.0,20.0,100.0,764.592,239.985,43.24,196.745,2355.0,900.0,185.0,715.0,68.19,51.6,0,51.6,119.0,90.0,2.0,88.0,279.470642,204.27081,5.670385,198.600425,298,397.0,621.0,Ca3Ga3O15B4Eu1,Ca3Ga3O15B4,https://doi.org/10.1016/j.dyepig.2018.04.039,3
1527,26.0,15.0,0.1,14.9,148,63,5,58,334.7383785,151.964,10.81,141.154,815,185,60,125,9.31,3.44,0,3.44,19,6,2,4,45.9026416,13.618054,5.670385,7.947669,280.4,120.0,6.3,113.7,579.6152715,239.985,15.1964,224.7886,2335.5,900.0,18.5,881.5,68.688,51.6,0,51.6,119.9,90.0,0.2,89.8,279.9222293,204.27081,0.5670385,203.7037715,298,397.0,621.0,Ca3Y0.9Al3O15B4Eu0.1,Ca3Y0.9Al3O15B4,https://doi.org/10.1016/j.jlumin.2018.09.010,3
1528,26.0,15.0,0.3,14.7,148,63,5,58,334.7383785,151.964,10.81,141.154,815,185,60,125,9.31,3.44,0,3.44,19,6,2,4,45.9026416,13.618054,5.670385,7.947669,285.2,120.0,18.9,101.1,592.2269035,239.985,43.24,196.745,2336.5,900.0,55.5,844.5,68.444,51.6,0,51.6,119.7,90.0,0.6,89.4,279.8128543,204.27081,1.7011155,202.5696945,298,397.0,621.0,Ca3Y0.7Al3O15B4Eu0.3,Ca3Y0.7Al3O15B4,https://doi.org/10.1016/j.jlumin.2018.09.010,3
1529,26.0,15.0,0.5,14.5,148,63,5,58,334.7383785,151.964,10.81,141.154,815,185,60,125,9.31,3.44,0,3.44,19,6,2,4,45.9026416,13.618054,5.670385,7.947669,290.0,120.0,19.5,100.5,604.8385355,239.985,43.24,196.745,2337.5,900.0,90.0,810.0,68.2,51.6,0,51.6,119.5,90.0,1.0,89.0,279.7034793,204.27081,2.8351925,201.4356175,298,397.0,621.0,Ca3Y0.5Al3O15B4Eu0.5,Ca3Y0.5Al3O15B4,https://doi.org/10.1016/j.jlumin.2018.09.010,3
